date,LOCATION_POSTAL_CODE,ORGANIZATION_ID,OCCUPANCY_RATE_BEDS,OCCUPANCY_RATE_ROOMS,SERVICE_USER_COUNT,CAPACITY_ACTUAL_BED,CAPACITY_ACTUAL_ROOM,postal_code,operator_registration_number,calculated_host_listings_count,price,minimum_nights,reviews_per_month,availability_365
2021-12-12,M5V 2G5,4,,90.4775,26.75,,28.5,M5V,451.0,6.791574279379158,221.07760532150775,6.303769401330377,5.134340527577934,132.76053215077604
2021-12-12,M5V 2H3,1,100.0,,13.0,13.0,,M5V,451.0,6.791574279379158,221.07760532150775,6.303769401330377,5.134340527577934,132.76053215077604
2021-12-12,M5V 3G9,1,82.0,,41.0,50.0,,M5V,451.0,6.791574279379158,221.07760532150775,6.303769401330377,5.134340527577934,132.76053215077604
2021-12-12,M5V 3W3,2,100.0,,30.0,30.0,,M5V,451.0,6.791574279379158,221.07760532150775,6.303769401330377,5.134340527577934,132.76053215077604
2021-12-12,M6A 2W9,1,100.0,,52.0,52.0,,M6A,34.0,8.323529411764707,102.20588235294117,19.352941176470587,1.4784375000000005,143.58823529411765
2021-12-12,M6C 2R5,1,100.0,,21.0,21.0,,M6C,26.0,2.923076923076923,158.15384615384616,5.3076923076923075,1.9365217391304355,131.84615384615384
2021-12-12,M6E 4X3,1,100.0,,18.0,18.0,,M6E,49.0,2.5918367346938775,88.36734693877551,5.510204081632653,2.804,133.55102040816325
2021-12-12,M6G 1M2,1,100.0,,15.0,15.0,,M6G,91.0,2.7472527472527473,137.8021978021978,6.846153846153846,2.774819277108433,126.15384615384616
2021-12-12,M6G 2C4,1,94.12,,16.0,17.0,,M6G,91.0,2.7472527472527473,137.8021978021978,6.846153846153846,2.774819277108433,126.15384615384616
2021-12-12,M6G 2N1,1,63.64,,28.0,44.0,,M6G,91.0,2.7472527472527473,137.8021978021978,6.846153846153846,2.774819277108433,126.15384615384616
2021-12-12,M6G 3B1,1,,100.0,54.0,,20.0,M6G,91.0,2.7472527472527473,137.8021978021978,6.846153846153846,2.774819277108433,126.15384615384616
2021-12-12,M6H 1B1,1,100.0,,23.0,23.0,,M6H,86.0,2.441860465116279,117.97674418604652,6.953488372093023,3.102619047619047,138.3953488372093
2021-12-12,M6H 1L6,1,100.0,,19.0,19.0,,M6H,86.0,2.441860465116279,117.97674418604652,6.953488372093023,3.102619047619047,138.3953488372093
2021-12-12,M6H 3Z5,1,100.0,,33.0,33.0,,M6H,86.0,2.441860465116279,117.97674418604652,6.953488372093023,3.102619047619047,138.3953488372093
2021-12-12,M6K 1E9,1,100.0,,43.0,43.0,,M6K,82.0,1.5975609756097562,149.26829268292684,9.829268292682928,2.9033749999999996,118.98780487804878
2021-12-12,M6K 3C3,3,98.24666666666667,,79.0,79.33333333333333,,M6K,82.0,1.5975609756097562,149.26829268292684,9.829268292682928,2.9033749999999996,118.98780487804878
2021-12-12,M6N 3V7,1,100.0,,49.0,49.0,,M6N,28.0,1.4285714285714286,91.10714285714286,5.214285714285714,2.4862962962962967,159.03571428571428
2021-12-12,M6P 1Y5,1,100.0,,49.0,49.0,,M6P,61.0,2.3114754098360657,126.68852459016394,6.016393442622951,2.8748275862068966,124.93442622950819
2021-12-12,M6R 2K3,1,,100.0,40.0,,40.0,M6R,75.0,3.4,183.0,8.146666666666667,1.7852,177.49333333333334
2021-12-12,M8Y 1A3,1,100.0,,19.0,19.0,,M8Y,23.0,2.347826086956522,136.0,8.08695652173913,3.006521739130435,181.7391304347826
2021-12-12,M9V 1P9,2,100.0,,18.5,18.5,,M9V,10.0,1.9,73.2,3.6,1.6255555555555554,177.8
2021-12-12,M9V 2X6,2,100.0,,19.5,19.5,,M9V,10.0,1.9,73.2,3.6,1.6255555555555554,177.8
2021-12-12,M9W 6P8,1,,100.0,152.0,,148.0,M9W,28.0,3.9642857142857144,102.78571428571429,3.25,5.737391304347825,190.03571428571428
2021-12-13,L4L 8P5,1,,86.57,63.0,,67.0,L4L,,,,,,
2021-12-13,M1B 3M6,1,,99.0,99.0,,100.0,M1B,19.0,2.263157894736842,78.89473684210526,3.263157894736842,2.5427777777777774,115.84210526315789
2021-12-13,M1E 2M6,2,60.0,100.0,77.0,5.0,43.0,M1E,33.0,5.606060606060606,83.12121212121212,4.787878787878788,2.102142857142857,244.12121212121212
2021-12-13,M1E 2N8,1,,100.0,46.0,,20.0,M1E,33.0,5.606060606060606,83.12121212121212,4.787878787878788,2.102142857142857,244.12121212121212
2021-12-13,M1E 2P4,1,,100.0,42.0,,21.0,M1E,33.0,5.606060606060606,83.12121212121212,4.787878787878788,2.102142857142857,244.12121212121212
2021-12-13,M1E 2P9,2,,93.75,54.5,,22.5,M1E,33.0,5.606060606060606,83.12121212121212,4.787878787878788,2.102142857142857,244.12121212121212
2021-12-13,M1E 2S2,1,100.0,,53.0,53.0,,M1E,33.0,5.606060606060606,83.12121212121212,4.787878787878788,2.102142857142857,244.12121212121212
2021-12-13,M1H 2X1,1,100.0,,34.0,34.0,,M1H,8.0,1.375,113.625,4.0,1.88875,131.25
2021-12-13,M1H 2Z1,1,,100.0,129.0,,129.0,M1H,8.0,1.375,113.625,4.0,1.88875,131.25
2021-12-13,M1K 1M2,1,100.0,,37.0,37.0,,M1K,25.0,4.32,478.56,5.68,1.0226315789473683,167.04
2021-12-13,M1K 2B5,1,98.0,,49.0,50.0,,M1K,25.0,4.32,478.56,5.68,1.0226315789473683,167.04
2021-12-13,M1L 4A1,2,98.275,,19.0,19.5,,M1L,37.0,3.7027027027027026,66.24324324324324,6.783783783783784,1.8115151515151517,154.86486486486487
2021-12-13,M1M 1P8,1,98.75,,79.0,80.0,,M1M,16.0,1.5,99.0,5.0625,7.583333333333332,129.1875
2021-12-13,M1P 4V8,1,,100.0,213.0,,64.0,M1P,16.0,3.625,97.375,2.125,2.890625,223.0
2021-12-13,M1T 3G2,2,,100.0,162.5,,143.0,M1T,20.0,3.75,78.05,2.5,3.5415789473684214,227.25
2021-12-13,M2J 4R1,3,,100.0,211.0,,75.0,M2J,52.0,4.769230769230769,96.88461538461539,6.5576923076923075,1.3681249999999998,168.30769230769232
2021-12-13,M2J 4R2,1,,100.0,270.0,,259.0,M2J,52.0,4.769230769230769,96.88461538461539,6.5576923076923075,1.3681249999999998,168.30769230769232
2021-12-13,M2M 3S3,1,96.15,,25.0,26.0,,M2M,53.0,4.943396226415095,105.62264150943396,3.8679245283018866,1.7647916666666668,170.62264150943398
2021-12-13,M2M 3T3,2,100.0,,62.5,62.5,,M2M,53.0,4.943396226415095,105.62264150943396,3.8679245283018866,1.7647916666666668,170.62264150943398
2021-12-13,M3B 2T5,1,100.0,,16.0,16.0,,M3B,8.0,1.25,90.875,3.125,2.0549999999999997,114.625
2021-12-13,M3L 1A5,5,,100.0,38.0,,33.8,M3L,7.0,2.2857142857142856,45.0,1.5714285714285714,7.928333333333334,72.42857142857143
2021-12-13,M3M 2X4,1,100.0,,12.0,12.0,,M3M,7.0,11.0,121.14285714285714,4.714285714285714,1.827142857142857,147.0
2021-12-13,M3N 1X1,2,,100.0,75.0,,75.0,M3N,10.0,4.7,67.0,1.4,3.0879999999999996,151.9
2021-12-13,M4C 1L7,1,100.0,,41.0,41.0,,M4C,42.0,1.9047619047619047,108.5952380952381,6.761904761904762,3.60075,153.73809523809524
2021-12-13,M4K 3W5,1,100.0,,15.0,15.0,,M4K,33.0,1.393939393939394,155.8181818181818,7.242424242424242,2.3772727272727274,131.57575757575756
2021-12-13,M4L 1G6,2,,81.07,13.5,,16.5,M4L,83.0,1.9879518072289157,202.6867469879518,3.7590361445783134,2.695324675324676,138.66265060240963
2021-12-13,M4M 2M5,1,,96.15,75.0,,26.0,M4M,70.0,2.7857142857142856,169.12857142857143,10.17142857142857,2.918461538461539,184.75714285714287
2021-12-13,M4M 2V8,1,80.0,,12.0,15.0,,M4M,70.0,2.7857142857142856,169.12857142857143,10.17142857142857,2.918461538461539,184.75714285714287
2021-12-13,M4M 3C3,1,100.0,,34.0,34.0,,M4M,70.0,2.7857142857142856,169.12857142857143,10.17142857142857,2.918461538461539,184.75714285714287
2021-12-13,M4P 2L2,1,,100.0,128.0,,70.0,M4P,8.0,4.0,169.25,29.125,2.4857142857142853,172.625
2021-12-13,M4T 1C1,2,100.0,,24.5,24.5,,M4T,1.0,1.0,950.0,3.0,0.1,327.0
2021-12-13,M4W 2N1,1,100.0,,27.0,27.0,,M4W,13.0,1.9230769230769231,222.23076923076923,3.0,2.3808333333333334,154.76923076923077
2021-12-13,M4X 1K9,1,81.82,,9.0,11.0,,M4X,28.0,1.8571428571428572,180.28571428571428,7.642857142857143,3.3857142857142857,107.07142857142857
2021-12-13,M4X 1L4,1,,100.0,30.0,,30.0,M4X,28.0,1.8571428571428572,180.28571428571428,7.642857142857143,3.3857142857142857,107.07142857142857
2021-12-13,M4Y 2H6,1,95.83,,23.0,24.0,,M4Y,49.0,2.9183673469387754,149.6326530612245,4.63265306122449,2.5942553191489357,103.71428571428571
2021-12-13,M4Y 2X9,1,100.0,,16.0,16.0,,M4Y,49.0,2.9183673469387754,149.6326530612245,4.63265306122449,2.5942553191489357,103.71428571428571
2021-12-13,M5A 1C1,1,97.73,,43.0,44.0,,M5A,117.0,3.52991452991453,207.34188034188034,4.683760683760684,5.659999999999999,162.57264957264957
2021-12-13,M5A 1T3,2,92.0,,23.0,25.0,,M5A,117.0,3.52991452991453,207.34188034188034,4.683760683760684,5.659999999999999,162.57264957264957
2021-12-13,M5A 1Z8,2,61.07,,12.5,16.5,,M5A,117.0,3.52991452991453,207.34188034188034,4.683760683760684,5.659999999999999,162.57264957264957
2021-12-13,M5A 2A5,1,89.19,,33.0,37.0,,M5A,117.0,3.52991452991453,207.34188034188034,4.683760683760684,5.659999999999999,162.57264957264957
2021-12-13,M5A 2N2,6,94.515,,37.666666666666664,39.0,,M5A,117.0,3.52991452991453,207.34188034188034,4.683760683760684,5.659999999999999,162.57264957264957
2021-12-13,M5A 2N3,1,100.0,,50.0,50.0,,M5A,117.0,3.52991452991453,207.34188034188034,4.683760683760684,5.659999999999999,162.57264957264957
2021-12-13,M5A 2N9,1,100.0,,28.0,28.0,,M5A,117.0,3.52991452991453,207.34188034188034,4.683760683760684,5.659999999999999,162.57264957264957
2021-12-13,M5A 2R5,1,99.15,,232.0,234.0,,M5A,117.0,3.52991452991453,207.34188034188034,4.683760683760684,5.659999999999999,162.57264957264957
2021-12-13,M5A 2R9,1,,100.0,78.0,,31.0,M5A,117.0,3.52991452991453,207.34188034188034,4.683760683760684,5.659999999999999,162.57264957264957
2021-12-13,M5A 2V2,2,100.0,95.65,64.0,67.0,23.0,M5A,117.0,3.52991452991453,207.34188034188034,4.683760683760684,5.659999999999999,162.57264957264957
2021-12-13,M5A 4H5,1,100.0,,5.0,5.0,,M5A,117.0,3.52991452991453,207.34188034188034,4.683760683760684,5.659999999999999,162.57264957264957
2021-12-13,M5B 1G3,1,,100.0,47.0,,33.0,M5B,31.0,3.3225806451612905,200.41935483870967,3.935483870967742,3.9877419354838706,103.2258064516129
2021-12-13,M5B 1G6,1,100.0,,22.0,22.0,,M5B,31.0,3.3225806451612905,200.41935483870967,3.935483870967742,3.9877419354838706,103.2258064516129
2021-12-13,M5B 1H3,1,96.43,,27.0,28.0,,M5B,31.0,3.3225806451612905,200.41935483870967,3.935483870967742,3.9877419354838706,103.2258064516129
2021-12-13,M5B 2C2,1,,100.0,46.0,,46.0,M5B,31.0,3.3225806451612905,200.41935483870967,3.935483870967742,3.9877419354838706,103.2258064516129
2021-12-13,M5B 2G8,1,,99.13,242.0,,231.0,M5B,31.0,3.3225806451612905,200.41935483870967,3.935483870967742,3.9877419354838706,103.2258064516129
2021-12-13,M5B 2P3,2,75.0,,27.0,27.5,,M5B,31.0,3.3225806451612905,200.41935483870967,3.935483870967742,3.9877419354838706,103.2258064516129
2021-12-13,M5C 1K6,1,79.55,,35.0,44.0,,M5C,,,,,,
2021-12-13,M5C 2G1,1,100.0,,48.0,48.0,,M5C,,,,,,
2021-12-13,M5C 2H4,1,100.0,,52.0,52.0,,M5C,,,,,,
2021-12-13,M5E 1G5,1,,100.0,50.0,,48.0,M5E,9.0,5.222222222222222,135.77777777777777,4.555555555555555,8.093333333333334,90.11111111111111
2021-12-13,M5E 1W2,1,,100.0,252.0,,220.0,M5E,9.0,5.222222222222222,135.77777777777777,4.555555555555555,8.093333333333334,90.11111111111111
2021-12-13,M5H 1H9,2,99.325,,38.5,39.0,,M5H,19.0,3.3684210526315788,197.1578947368421,7.0,3.326470588235294,139.21052631578948
2021-12-13,M5J 1S8,2,,99.445,94.5,,89.5,M5J,261.0,11.482758620689655,220.99233716475095,6.915708812260537,5.436473029045643,132.35632183908046
2021-12-13,M5R 2T9,2,100.0,100.0,8.0,6.0,3.0,M5R,66.0,5.984848484848484,164.3030303030303,4.409090909090909,3.500937499999999,180.07575757575756
2021-12-13,M5R 2W7,1,88.0,,22.0,25.0,,M5R,66.0,5.984848484848484,164.3030303030303,4.409090909090909,3.500937499999999,180.07575757575756
2021-12-13,M5S 2H1,1,100.0,,40.0,40.0,,M5S,55.0,2.6545454545454548,146.47272727272727,6.381818181818182,3.1743396226415084,101.50909090909092
2021-12-13,M5S 2P1,1,100.0,,8.0,8.0,,M5S,55.0,2.6545454545454548,146.47272727272727,6.381818181818182,3.1743396226415084,101.50909090909092
2021-12-13,M5S 2P9,1,77.78,,7.0,9.0,,M5S,55.0,2.6545454545454548,146.47272727272727,6.381818181818182,3.1743396226415084,101.50909090909092
2021-12-13,M5T 2K7,1,100.0,,19.0,19.0,,M5T,89.0,4.98876404494382,130.67415730337078,4.943820224719101,5.195555555555555,93.3932584269663
2021-12-13,M5T 2M8,1,80.0,,4.0,5.0,,M5T,89.0,4.98876404494382,130.67415730337078,4.943820224719101,5.195555555555555,93.3932584269663
2021-12-13,M5T 2V4,1,,98.46,70.0,,65.0,M5T,89.0,4.98876404494382,130.67415730337078,4.943820224719101,5.195555555555555,93.3932584269663
2021-12-13,M5T 2V5,1,,98.39,212.0,,62.0,M5T,89.0,4.98876404494382,130.67415730337078,4.943820224719101,5.195555555555555,93.3932584269663
2021-12-13,M5T 2V9,1,94.74,,18.0,19.0,,M5T,89.0,4.98876404494382,130.67415730337078,4.943820224719101,5.195555555555555,93.3932584269663
2021-12-13,M5V 1A3,3,96.06666666666666,,37.666666666666664,40.0,,M5V,451.0,6.791574279379158,221.07760532150775,6.303769401330377,5.134340527577934,132.76053215077604
2021-12-13,M5V 1G8,2,96.325,,32.0,34.5,,M5V,451.0,6.791574279379158,221.07760532150775,6.303769401330377,5.134340527577934,132.76053215077604
2021-12-13,M5V 2G5,4,,89.855,27.25,,29.25,M5V,451.0,6.791574279379158,221.07760532150775,6.303769401330377,5.134340527577934,132.76053215077604
2021-12-13,M5V 2H3,2,53.335,,7.0,14.0,,M5V,451.0,6.791574279379158,221.07760532150775,6.303769401330377,5.134340527577934,132.76053215077604
2021-12-13,M5V 3G9,1,86.0,,43.0,50.0,,M5V,451.0,6.791574279379158,221.07760532150775,6.303769401330377,5.134340527577934,132.76053215077604
2021-12-13,M5V 3W3,2,97.22,,29.0,30.0,,M5V,451.0,6.791574279379158,221.07760532150775,6.303769401330377,5.134340527577934,132.76053215077604
2021-12-13,M6A 2W9,1,100.0,,52.0,52.0,,M6A,34.0,8.323529411764707,102.20588235294117,19.352941176470587,1.4784375000000005,143.58823529411765
2021-12-13,M6C 2R5,1,100.0,,21.0,21.0,,M6C,26.0,2.923076923076923,158.15384615384616,5.3076923076923075,1.9365217391304355,131.84615384615384
2021-12-13,M6E 4X3,1,100.0,,18.0,18.0,,M6E,49.0,2.5918367346938775,88.36734693877551,5.510204081632653,2.804,133.55102040816325
2021-12-13,M6G 1M2,1,100.0,,15.0,15.0,,M6G,91.0,2.7472527472527473,137.8021978021978,6.846153846153846,2.774819277108433,126.15384615384616
2021-12-13,M6G 2C4,1,94.12,,16.0,17.0,,M6G,91.0,2.7472527472527473,137.8021978021978,6.846153846153846,2.774819277108433,126.15384615384616
2021-12-13,M6G 2N1,1,63.64,,28.0,44.0,,M6G,91.0,2.7472527472527473,137.8021978021978,6.846153846153846,2.774819277108433,126.15384615384616
2021-12-13,M6G 3B1,1,,100.0,54.0,,20.0,M6G,91.0,2.7472527472527473,137.8021978021978,6.846153846153846,2.774819277108433,126.15384615384616
2021-12-13,M6H 1B1,1,100.0,,23.0,23.0,,M6H,86.0,2.441860465116279,117.97674418604652,6.953488372093023,3.102619047619047,138.3953488372093
2021-12-13,M6H 1L6,1,100.0,,19.0,19.0,,M6H,86.0,2.441860465116279,117.97674418604652,6.953488372093023,3.102619047619047,138.3953488372093
2021-12-13,M6H 3Z5,1,96.97,,32.0,33.0,,M6H,86.0,2.441860465116279,117.97674418604652,6.953488372093023,3.102619047619047,138.3953488372093
2021-12-13,M6K 1E9,1,100.0,,43.0,43.0,,M6K,82.0,1.5975609756097562,149.26829268292684,9.829268292682928,2.9033749999999996,118.98780487804878
2021-12-13,M6K 3C3,2,100.0,,109.0,109.0,,M6K,82.0,1.5975609756097562,149.26829268292684,9.829268292682928,2.9033749999999996,118.98780487804878
2021-12-13,M6N 3V7,1,100.0,,49.0,49.0,,M6N,28.0,1.4285714285714286,91.10714285714286,5.214285714285714,2.4862962962962967,159.03571428571428
2021-12-13,M6P 1Y5,1,100.0,,49.0,49.0,,M6P,61.0,2.3114754098360657,126.68852459016394,6.016393442622951,2.8748275862068966,124.93442622950819
2021-12-13,M6R 2K3,1,,100.0,40.0,,40.0,M6R,75.0,3.4,183.0,8.146666666666667,1.7852,177.49333333333334
2021-12-13,M8Y 1A3,1,100.0,,18.0,18.0,,M8Y,23.0,2.347826086956522,136.0,8.08695652173913,3.006521739130435,181.7391304347826
2021-12-13,M9V 1P9,2,100.0,,18.5,18.5,,M9V,10.0,1.9,73.2,3.6,1.6255555555555554,177.8
2021-12-13,M9V 2X6,2,100.0,,19.5,19.5,,M9V,10.0,1.9,73.2,3.6,1.6255555555555554,177.8
2021-12-13,M9W 6P8,1,,100.0,152.0,,148.0,M9W,28.0,3.9642857142857144,102.78571428571429,3.25,5.737391304347825,190.03571428571428
2021-12-14,L4L 8P5,1,,86.57,63.0,,67.0,L4L,,,,,,
2021-12-14,M1B 3M6,1,,98.97,96.0,,97.0,M1B,19.0,2.263157894736842,78.89473684210526,3.263157894736842,2.5427777777777774,115.84210526315789
2021-12-14,M1E 2M6,2,60.0,100.0,77.0,5.0,43.0,M1E,33.0,5.606060606060606,83.12121212121212,4.787878787878788,2.102142857142857,244.12121212121212
2021-12-14,M1E 2N8,1,,100.0,46.0,,20.0,M1E,33.0,5.606060606060606,83.12121212121212,4.787878787878788,2.102142857142857,244.12121212121212
2021-12-14,M1E 2P4,1,,100.0,42.0,,21.0,M1E,33.0,5.606060606060606,83.12121212121212,4.787878787878788,2.102142857142857,244.12121212121212
2021-12-14,M1E 2P9,2,,93.75,54.5,,22.5,M1E,33.0,5.606060606060606,83.12121212121212,4.787878787878788,2.102142857142857,244.12121212121212
2021-12-14,M1E 2S2,1,100.0,,53.0,53.0,,M1E,33.0,5.606060606060606,83.12121212121212,4.787878787878788,2.102142857142857,244.12121212121212
2021-12-14,M1H 2X1,1,100.0,,34.0,34.0,,M1H,8.0,1.375,113.625,4.0,1.88875,131.25
2021-12-14,M1H 2Z1,1,,100.0,129.0,,129.0,M1H,8.0,1.375,113.625,4.0,1.88875,131.25
2021-12-14,M1K 1M2,1,100.0,,37.0,37.0,,M1K,25.0,4.32,478.56,5.68,1.0226315789473683,167.04
2021-12-14,M1K 2B5,1,100.0,,50.0,50.0,,M1K,25.0,4.32,478.56,5.68,1.0226315789473683,167.04
2021-12-14,M1L 4A1,2,98.275,,19.0,19.5,,M1L,37.0,3.7027027027027026,66.24324324324324,6.783783783783784,1.8115151515151517,154.86486486486487
2021-12-14,M1M 1P8,1,95.0,,76.0,80.0,,M1M,16.0,1.5,99.0,5.0625,7.583333333333332,129.1875
2021-12-14,M1P 4V8,1,,100.0,213.0,,64.0,M1P,16.0,3.625,97.375,2.125,2.890625,223.0
2021-12-14,M1T 3G2,2,,100.0,161.5,,142.5,M1T,20.0,3.75,78.05,2.5,3.5415789473684214,227.25
2021-12-14,M2J 4R1,3,,100.0,213.66666666666666,,75.33333333333333,M2J,52.0,4.769230769230769,96.88461538461539,6.5576923076923075,1.3681249999999998,168.30769230769232
2021-12-14,M2J 4R2,1,,100.0,267.0,,256.0,M2J,52.0,4.769230769230769,96.88461538461539,6.5576923076923075,1.3681249999999998,168.30769230769232
2021-12-14,M2M 3S3,1,96.15,,25.0,26.0,,M2M,53.0,4.943396226415095,105.62264150943396,3.8679245283018866,1.7647916666666668,170.62264150943398
2021-12-14,M2M 3T3,2,100.0,,62.5,62.5,,M2M,53.0,4.943396226415095,105.62264150943396,3.8679245283018866,1.7647916666666668,170.62264150943398
2021-12-14,M3B 2T5,1,100.0,,16.0,16.0,,M3B,8.0,1.25,90.875,3.125,2.0549999999999997,114.625
2021-12-14,M3L 1A5,5,,100.0,39.6,,34.8,M3L,7.0,2.2857142857142856,45.0,1.5714285714285714,7.928333333333334,72.42857142857143
2021-12-14,M3M 2X4,1,100.0,,12.0,12.0,,M3M,7.0,11.0,121.14285714285714,4.714285714285714,1.827142857142857,147.0
2021-12-14,M3N 1X1,2,,100.0,75.0,,75.0,M3N,10.0,4.7,67.0,1.4,3.0879999999999996,151.9
2021-12-14,M4C 1L7,1,100.0,,41.0,41.0,,M4C,42.0,1.9047619047619047,108.5952380952381,6.761904761904762,3.60075,153.73809523809524
2021-12-14,M4K 3W5,1,100.0,,15.0,15.0,,M4K,33.0,1.393939393939394,155.8181818181818,7.242424242424242,2.3772727272727274,131.57575757575756
2021-12-14,M4L 1G6,2,,81.07,13.5,,16.5,M4L,83.0,1.9879518072289157,202.6867469879518,3.7590361445783134,2.695324675324676,138.66265060240963
2021-12-14,M4M 2M5,1,,100.0,79.0,,26.0,M4M,70.0,2.7857142857142856,169.12857142857143,10.17142857142857,2.918461538461539,184.75714285714287
2021-12-14,M4M 2V8,1,80.0,,12.0,15.0,,M4M,70.0,2.7857142857142856,169.12857142857143,10.17142857142857,2.918461538461539,184.75714285714287
2021-12-14,M4M 3C3,1,100.0,,34.0,34.0,,M4M,70.0,2.7857142857142856,169.12857142857143,10.17142857142857,2.918461538461539,184.75714285714287
2021-12-14,M4P 2L2,1,,100.0,133.0,,71.0,M4P,8.0,4.0,169.25,29.125,2.4857142857142853,172.625
2021-12-14,M4T 1C1,2,100.0,,24.5,24.5,,M4T,1.0,1.0,950.0,3.0,0.1,327.0
2021-12-14,M4W 2N1,1,100.0,,27.0,27.0,,M4W,13.0,1.9230769230769231,222.23076923076923,3.0,2.3808333333333334,154.76923076923077
2021-12-14,M4X 1K9,1,81.82,,9.0,11.0,,M4X,28.0,1.8571428571428572,180.28571428571428,7.642857142857143,3.3857142857142857,107.07142857142857
2021-12-14,M4X 1L4,1,,100.0,30.0,,30.0,M4X,28.0,1.8571428571428572,180.28571428571428,7.642857142857143,3.3857142857142857,107.07142857142857
2021-12-14,M4Y 2H6,1,95.83,,23.0,24.0,,M4Y,49.0,2.9183673469387754,149.6326530612245,4.63265306122449,2.5942553191489357,103.71428571428571
2021-12-14,M4Y 2X9,1,100.0,,16.0,16.0,,M4Y,49.0,2.9183673469387754,149.6326530612245,4.63265306122449,2.5942553191489357,103.71428571428571
2021-12-14,M5A 1C1,1,100.0,,44.0,44.0,,M5A,117.0,3.52991452991453,207.34188034188034,4.683760683760684,5.659999999999999,162.57264957264957
2021-12-14,M5A 1T3,2,94.0,,23.5,25.0,,M5A,117.0,3.52991452991453,207.34188034188034,4.683760683760684,5.659999999999999,162.57264957264957
2021-12-14,M5A 1Z8,2,61.07,,12.5,16.5,,M5A,117.0,3.52991452991453,207.34188034188034,4.683760683760684,5.659999999999999,162.57264957264957
2021-12-14,M5A 2A5,1,86.49,,32.0,37.0,,M5A,117.0,3.52991452991453,207.34188034188034,4.683760683760684,5.659999999999999,162.57264957264957
2021-12-14,M5A 2N2,6,96.44333333333334,,37.833333333333336,39.0,,M5A,117.0,3.52991452991453,207.34188034188034,4.683760683760684,5.659999999999999,162.57264957264957
2021-12-14,M5A 2N3,1,100.0,,50.0,50.0,,M5A,117.0,3.52991452991453,207.34188034188034,4.683760683760684,5.659999999999999,162.57264957264957
2021-12-14,M5A 2N9,1,100.0,,28.0,28.0,,M5A,117.0,3.52991452991453,207.34188034188034,4.683760683760684,5.659999999999999,162.57264957264957
2021-12-14,M5A 2R5,1,100.0,,234.0,234.0,,M5A,117.0,3.52991452991453,207.34188034188034,4.683760683760684,5.659999999999999,162.57264957264957
2021-12-14,M5A 2R9,1,,100.0,81.0,,33.0,M5A,117.0,3.52991452991453,207.34188034188034,4.683760683760684,5.659999999999999,162.57264957264957
2021-12-14,M5A 2V2,2,100.0,95.65,64.0,67.0,23.0,M5A,117.0,3.52991452991453,207.34188034188034,4.683760683760684,5.659999999999999,162.57264957264957
2021-12-14,M5A 4H5,1,100.0,,5.0,5.0,,M5A,117.0,3.52991452991453,207.34188034188034,4.683760683760684,5.659999999999999,162.57264957264957
2021-12-14,M5B 1G3,1,,100.0,47.0,,33.0,M5B,31.0,3.3225806451612905,200.41935483870967,3.935483870967742,3.9877419354838706,103.2258064516129
2021-12-14,M5B 1G6,1,100.0,,22.0,22.0,,M5B,31.0,3.3225806451612905,200.41935483870967,3.935483870967742,3.9877419354838706,103.2258064516129
2021-12-14,M5B 1H3,1,96.43,,27.0,28.0,,M5B,31.0,3.3225806451612905,200.41935483870967,3.935483870967742,3.9877419354838706,103.2258064516129
2021-12-14,M5B 2C2,1,,100.0,46.0,,46.0,M5B,31.0,3.3225806451612905,200.41935483870967,3.935483870967742,3.9877419354838706,103.2258064516129
